Time,Position,Velocity,Voltage,Force
326,5.533372,-0.0450532413793103,-0.0154726671722845,0.3,-40.5866
327,5.553025,-0.0452879999999999,-0.0130477224429784,0.3,-40.4731
328,5.581873,-0.0456860689655172,-0.0155214363621108,0.3,-41.077
329,5.599057,-0.0460024827586206,-0.0247711746401482,0.3,-41.5402
330,5.616691,-0.0465485517241379,-0.0249259909394664,0.3,-40.7364
331,5.633454,-0.0468598620689655,-0.015395017423415,0.3,-41.3631
332,5.657134,-0.0471711724137931,-0.0132631148721763,0.3,-41.286
334,5.682998,-0.0477121379310344,-0.0264366492936331,0.3,-40.4004
335,5.700687,-0.0480948965517241,-0.0159615771763827,0.3,-40.8909
336,5.721366,-0.0483245517241379,-0.0167686540803378,0.3,-40.5956
337,5.736904,-0.0487022068965517,-0.0201822165840155,0.3,-40.8454
338,5.765618,-0.0492176551724137,-0.0183018308830563,0.3,-41.2224
339,5.781241,-0.0495136551724137,-0.0164969843450813,0.3,-40.6047
340,5.796863,-0.0497331034482758,-0.0149184763353322,0.3,-40.5412
341,5.815792,-0.0500291034482758,-0.0183372744578629,0.3,-40.7319
342,5.832765,-0.050391448275862,-0.017848056675408,0.3,-40.3777
343,5.848389,-0.0506108965517241,-0.0143404115381004,0.3,-40.019
344,5.867997,-0.0508966896551724,-0.0163100190953227,0.3,-40.6003
345,5.883747,-0.0511875862068965,-0.0179309912129924,0.3,-40.1098
346,5.899874,-0.0514682758620689,-0.0154713879108399,0.3,-40.4321
347,5.920032,-0.0517489655172413,-0.0165081956063386,0.3,-40.4957
348,5.937899,-0.0520959999999999,-0.0180019684090374,0.3,-40.255
349,5.966525,-0.0525859310344827,-0.015915838690824,0.3,-40.3413
350,5.982149,-0.0528002758620689,-0.013612220340152,0.3,-39.6737
351,6.007016,-0.0531371034482758,-0.0168146907297951,0.3,-39.8508
352,6.022516,-0.0534790344827586,-0.0172909924876047,0.3,-40.0825
353,6.050108,-0.0538822068965517,-0.015499773355388,0.3,-40.4457
354,6.065649,-0.0541475862068965,-0.0168668433311018,0.3,-39.9508
355,6.081273,-0.0544078620689655,-0.0147002830797752,0.3,-40.5684
356,6.096894,-0.0546068965517241,-0.0152315253807134,0.3,-39.7419
357,6.115784,-0.0549335172413793,-0.016463660001238,0.3,-40.2505
358,6.132542,-0.0551937931034482,-0.0141845633188468,0.3,-40.187
359,6.148165,-0.0553928275862068,-0.0129100942385336,0.3,-39.7737
360,6.167329,-0.0556428965517241,-0.0164305567119852,0.3,-40.3641
361,6.182953,-0.0559644137931034,-0.0140664487634354,0.3,-40.1006
362,6.20361,-0.0561532413793103,-0.0118090876533428,0.3,-40.5003
363,6.220119,-0.0564033103448275,-0.015723442545369,0.3,-39.9191
364,6.235743,-0.0566584827586206,-0.0170360824130574,0.3,-39.8736
365,6.249177,-0.0568983448275862,-0.0162968111792819,0.3,-39.9144
366,6.265806,-0.0571484137931034,-0.0142957904491485,0.3,-39.8781
367,6.283448,-0.0573882758620689,-0.0123880971806089,0.3,-39.928
368,6.299999,-0.057572,-0.01276592649096,0.3,-39.7101
369,6.316629,-0.0578118620689655,-0.0143665388392122,0.3,-40.0552
370,6.333746,-0.0580568275862068,-0.0114747324115825,0.3,-39.7101
371,6.358436,-0.0582915862068965,-0.0116932045271662,0.3,-39.7781
373,6.382431,-0.0587611034482758,-0.0175062356964694,0.3,-40.2233
374,6.400719,-0.0589958620689655,-0.0133390910243412,0.3,-39.7101
375,6.417247,-0.0592255172413793,-0.0117344897964637,0.3,-39.1605
376,6.439426,-0.0594500689655172,-0.0116750318006562,0.3,-39.2878
377,6.455714,-0.0596746206896551,-0.0130591485308458,0.3,-40.6864
378,6.469908,-0.0598481379310344,-0.0148294470448467,0.3,-39.038
379,6.482213,-0.0600675862068965,-0.0149043303121851,0.3,-38.7563
380,6.499698,-0.0602921379310344,-0.0122574055158324,0.3,-39.0108
381,6.518436,-0.0605115862068965,-0.011380106093918,0.3,-40.3141
382,6.538265,-0.0607310344827586,-0.0123828166043373,0.3,-38.8881
383,6.55388,-0.0609504827586206,-0.0153645836590577,0.3,-39.2423
384,6.565834,-0.0611546206896551,-0.0143142135339467,0.3,-39.6146
385,6.583472,-0.0613740689655172,-0.0128474190270476,0.3,-39.1879
386,6.599599,-0.0615884137931034,-0.0129315608406565,0.3,-39.7509
387,6.616228,-0.0617976551724137,-0.0128167708537136,0.3,-38.7382
388,6.631852,-0.0620017931034482,-0.0119676348254132,0.3,-39.1605
389,6.650343,-0.0622059310344827,-0.0117031434406057,0.3,-39.4058
390,6.666738,-0.0624100689655172,-0.0111568200908916,0.3,-38.9789
391,6.682363,-0.0625631724137931,-0.0108607448735305,0.3,-39.2468
392,6.699161,-0.0627622068965517,-0.0119039762415443,0.3,-39.324
393,6.715803,-0.0629612413793103,-0.0115063904161962,0.3,-39.0607
394,6.7342,-0.0631653793103448,-0.0108937622264645,0.3,-39.6102
395,6.752344,-0.0633593103448275,-0.0104499964695959,0.3,-39.206
396,6.771316,-0.0635532413793103,-0.0098663577201115,0.3,-39.3514
397,6.786483,-0.0636961379310344,-0.0135159652773634,0.3,-38.6338
398,6.799635,-0.063936,-0.012311592624136,0.3,-38.8518
399,6.821303,-0.0641248275862069,-0.0106338049148926,0.3,-38.7155
400,6.838989,-0.0643544827586206,-0.0125636542262054,0.3,-39.1333
401,6.854612,-0.0645433103448275,-0.0105211113143483,0.3,-38.6702
402,6.88216,-0.0648086896551724,-0.0101563456495141,0.3,-38.9562
403,6.898831,-0.0649924137931034,-0.0112201903631074,0.3,-38.7973
404,6.914454,-0.0651710344827586,-0.0099635251985149,0.3,-38.5702
405,6.930076,-0.065303724137931,-0.0088969665151445,0.3,-39.0108
406,6.948871,-0.0654772413793103,-0.0109674997834601,0.3,-38.8563
407,6.965906,-0.0656966896551724,-0.0107825932706988,0.3,-39.206
408,6.981529,-0.0658293793103448,-0.008655133757103,0.3,-38.2069
409,7.000695,-0.0659977931034482,-0.0091379025379051,0.3,-38.4157
410,7.017831,-0.0661611034482758,-0.0085417827725081,0.3,-38.543
411,7.038933,-0.0663244137931034,-0.0094055441869924,0.3,-38.4204
412,7.0531,-0.0664928275862068,-0.0121399501530111,0.3,-38.8154
413,7.066258,-0.0666561379310344,-0.0089654018565419,0.3,-38.6974
414,7.088962,-0.0668143448275862,-0.0084500946215371,0.3,-37.6756
415,7.103703,-0.0669725517241379,-0.0119661037395996,0.3,-38.3568
416,7.115831,-0.0671358620689655,-0.010458237136009,0.3,-38.4112
417,7.13347,-0.0672838620689655,-0.007758721504644,0.3,-38.1887
418,7.150035,-0.0674012413793103,-0.0084278294578638,0.3,-38.6974
419,7.165564,-0.0675543448275862,-0.0094438347073684,0.3,-38.4021
420,7.182459,-0.067707448275862,-0.0089361462613406,0.3,-38.3568
421,7.199259,-0.067855448275862,-0.0088545873343505,0.3,-38.2705
422,7.215888,-0.068003448275862,-0.0090192091192797,0.3,-38.2205
423,7.231512,-0.0681463448275862,-0.0083626365310397,0.3,-38.7563
424,7.250063,-0.0682892413793103,-0.007891507696228,0.3,-38.5475
425,7.281308,-0.0685393103448275,-0.0082759797927177,0.3,-38.0887
426,7.296929,-0.0686771034482758,-0.0088204521475023,0.3,-38.0071
427,7.312552,-0.0688148965517241,-0.0076773059234231,0.3,-38.2705
428,7.328172,-0.0689169655172413,-0.0073151582321193,0.3,-38.2296
429,7.34883,-0.0690802758620689,-0.0080302818507536,0.3,-38.1842
430,7.365668,-0.0692180689655172,-0.007851923496799,0.3,-38.1706
431,7.382628,-0.0693456551724137,-0.0078312181989046,0.3,-37.9027
432,7.398252,-0.0694732413793103,-0.007722902266672,0.3,-38.3704
433,7.415669,-0.0696008275862068,-0.0067961539946712,0.3,-38.1978
